group,source_dataset,input_condition,denoiser_id,recognition_model,filename,ground_truth,predicted_text,is_correct,edit_distance,mean_confidence,position_confidences,position_1_correct,position_2_correct,position_3_correct,position_4_correct,position_5_correct
normal_denoised,normal,normal_M6_denoised,M6,train_015,58095_OL0LL.png,OL0LL,OLOLL,False,1,0.9023499846458435,0.9930|1.0000|0.5188|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,39997_BA3O3.png,BA3O3,BA303,False,1,0.9025051951408386,1.0000|1.0000|1.0000|0.5125|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,51792_9ZA20.png,9ZA20,9ZA2O,False,1,0.9025588870048523,1.0000|1.0000|1.0000|1.0000|0.5128,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,96785_G010W.png,G010W,G01OW,False,1,0.9029120802879333,1.0000|0.8595|1.0000|0.6551|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,33192_8B4OB.png,8B4OB,8B40B,False,1,0.9032943487167359,1.0000|1.0000|1.0000|0.5165|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,57888_WX9OY.png,WX9OY,WX90Y,False,1,0.9035476446151733,1.0000|1.0000|1.0000|0.5177|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,25895_IMFOO.png,IMFOO,IMF0O,False,1,0.9037343740463257,1.0000|1.0000|1.0000|0.5187|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,22195_U8OME.png,U8OME,U80ME,False,1,0.9037413358688354,1.0000|1.0000|0.5187|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,38086_870MX.png,870MX,87OMX,False,1,0.9041498303413391,1.0000|1.0000|0.5208|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,6485_9OUFF.png,9OUFF,90UFF,False,1,0.904557466506958,1.0000|0.5228|1.0000|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,58394_ASO4U.png,ASO4U,AS04U,False,1,0.9049124360084534,1.0000|1.0000|0.5246|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,17487_EIN20.png,EIN20,EIN2O,False,1,0.9050891041755676,1.0000|1.0000|1.0000|1.0000|0.5254,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,3785_WJD5Q.png,WJD5Q,WDD5Q,False,1,0.9060061693191528,1.0000|0.5300|1.0000|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,67099_UTDKN.png,UTDKN,UTOKN,False,1,0.9065545797348022,1.0000|0.9998|0.5330|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,37590_V0I16.png,V0I16,VOI16,False,1,0.9068492412567138,1.0000|0.5342|1.0000|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,43485_C30JD.png,C30JD,C3OJD,False,1,0.9072564244270325,1.0000|1.0000|0.5363|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,83686_SUN20.png,SUN20,SUN2O,False,1,0.9074771285057068,1.0000|1.0000|1.0000|1.0000|0.5374,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,40093_8OYWE.png,8OYWE,80YWE,False,1,0.9074908494949341,1.0000|0.5375|1.0000|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,6088_B0G0H.png,B0G0H,B0GOH,False,1,0.9074960827827454,1.0000|0.6255|1.0000|0.9120|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,94292_BULKR.png,BULKR,BUJKR,False,1,0.9077794909477234,1.0000|1.0000|0.5389|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,1385_YONO0.png,YONO0,YON00,False,1,0.9078691124916076,1.0000|0.9951|1.0000|0.5442|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,1196_XCQOF.png,XCQOF,XCQ0F,False,1,0.9093520283699036,1.0000|1.0000|1.0000|0.5468|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,27893_I2F0S.png,I2F0S,I2FOS,False,1,0.9095564126968384,1.0000|1.0000|1.0000|0.5478|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,49799_OE3K0.png,OE3K0,OE3KO,False,1,0.910066020488739,1.0000|1.0000|1.0000|1.0000|0.5503,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,33388_5O9H0.png,5O9H0,5O9HO,False,1,0.9110224843025208,1.0000|0.7414|1.0000|1.0000|0.8137,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,47796_3OK5C.png,3OK5C,30K5C,False,1,0.9115097641944885,1.0000|0.5576|1.0000|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,22290_9CUYO.png,9CUYO,9CUY0,False,1,0.9115745782852173,1.0000|1.0000|1.0000|1.0000|0.5579,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,6795_LYBD0.png,LYBD0,LYBDO,False,1,0.9123745679855346,1.0000|1.0000|1.0000|1.0000|0.5619,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,79296_G1MIL.png,G1MIL,G11IL,False,1,0.9124293327331543,1.0000|1.0000|0.5621|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,26093_7N7WO.png,7N7WO,7N7W0,False,1,0.9124316573143005,1.0000|1.0000|1.0000|1.0000|0.5622,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,88693_18TT5.png,18TT5,18T15,False,1,0.9125061273574829,1.0000|1.0000|1.0000|0.5625|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,83888_LNDLJ.png,LNDLJ,LNDJJ,False,1,0.9134649395942688,1.0000|1.0000|0.9988|0.5686|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,77990_ROM0V.png,ROM0V,ROMOV,False,1,0.9138909816741944,1.0000|1.0000|1.0000|0.5695|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,49088_M00T6.png,M00T6,MO0T6,False,1,0.9143317222595215,1.0000|0.5717|1.0000|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,92596_2Z2M0.png,2Z2M0,2Z2MO,False,1,0.9144397020339966,1.0000|1.0000|1.0000|1.0000|0.5723,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,27389_BEO1P.png,BEO1P,BE01P,False,1,0.9145090460777283,1.0000|1.0000|0.5726|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,56697_0A1B9.png,0A1B9,OA1B9,False,1,0.9147054314613342,0.5735|1.0000|1.0000|1.0000|1.0000,False,True,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,91_LM03Z.png,LM03Z,LMO3Z,False,1,0.9147105574607849,1.0000|1.0000|0.5736|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,46486_OWRU9.png,OWRU9,0WRU9,False,1,0.9151082754135131,0.5755|1.0000|1.0000|1.0000|1.0000,False,True,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,42489_ZNOYR.png,ZNOYR,ZN0YR,False,1,0.9163290500640869,1.0000|1.0000|0.5816|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,4587_S0W6D.png,S0W6D,SOW6D,False,1,0.9167966961860656,1.0000|0.5841|0.9999|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,65287_8O13W.png,8O13W,8013W,False,1,0.9172905683517456,1.0000|0.5884|0.9981|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,21993_TC10Y.png,TC10Y,TC1OY,False,1,0.9177173256874085,1.0000|1.0000|1.0000|0.5886|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,15185_QOI4J.png,QOI4J,Q0I4J,False,1,0.9178423047065735,1.0000|0.5892|1.0000|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,60685_5RDUO.png,5RDUO,5RDU0,False,1,0.9181663155555725,1.0000|1.0000|1.0000|1.0000|0.5908,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,90599_SAOCD.png,SAOCD,SA0CD,False,1,0.918700098991394,1.0000|1.0000|0.5935|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,72297_I0OJ0.png,I0OJ0,I0OJO,False,1,0.9199429988861084,1.0000|0.9995|0.9999|1.0000|0.6004,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,56991_Y61J0.png,Y61J0,Y61JO,False,1,0.9203439354896545,1.0000|1.0000|1.0000|1.0000|0.6017,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,76988_O77EN.png,O77EN,077EN,False,1,0.9205779314041138,0.6029|1.0000|1.0000|1.0000|1.0000,False,True,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,1697_O5FEL.png,O5FEL,O5FBL,False,1,0.920732843875885,0.9998|1.0000|1.0000|0.6039|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,9297_HPN97.png,HPN97,HPNN7,False,1,0.9211916565895081,1.0000|1.0000|0.9999|0.6062|0.9999,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,46799_0KLBK.png,0KLBK,OKLBK,False,1,0.9212147474288941,0.6061|1.0000|1.0000|1.0000|1.0000,False,True,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,48689_HBKJC.png,HBKJC,H8KJC,False,1,0.9222541093826294,0.9999|0.6113|1.0000|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,42898_WDR0J.png,WDR0J,WDROJ,False,1,0.9225079417228699,1.0000|1.0000|1.0000|0.6125|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,37389_KF9G0.png,KF9G0,KP9G0,False,1,0.9230044841766357,1.0000|0.8628|1.0000|1.0000|0.7523,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,71294_5BOH9.png,5BOH9,5B0H9,False,1,0.9237733125686646,1.0000|0.9999|0.6189|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,96496_8K00Q.png,8K00Q,8KO0Q,False,1,0.9242118716239929,1.0000|1.0000|0.7223|0.8988|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,35892_LWZKN.png,LWZKN,LW2KN,False,1,0.9245342373847961,1.0000|1.0000|0.6227|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,69385_HQ3YO.png,HQ3YO,HQ3Y0,False,1,0.9251304864883423,1.0000|1.0000|1.0000|1.0000|0.6257,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,93096_A0C6W.png,A0C6W,AOC6W,False,1,0.9265989899635315,1.0000|0.6330|1.0000|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,65885_OGDS4.png,OGDS4,0GDS4,False,1,0.927150285243988,0.6358|1.0000|1.0000|1.0000|1.0000,False,True,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,67885_734OC.png,734OC,7340C,False,1,0.9280297636985779,1.0000|1.0000|1.0000|0.6401|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,76897_JZOEF.png,JZOEF,JZ0EF,False,1,0.9283249735832214,1.0000|1.0000|0.6416|1.0000|1.0000,True,True,False,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,16090_NGWD0.png,NGWD0,NGWDO,False,1,0.9286331415176392,1.0000|1.0000|1.0000|1.0000|0.6432,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,47691_UVI00.png,UVI00,UVI0O,False,1,0.9291662573814392,1.0000|1.0000|1.0000|0.6462|0.9996,True,True,True,True,False
normal_denoised,normal,normal_M6_denoised,M6,train_015,63898_5OQSP.png,5OQSP,50QSP,False,1,0.9294400811195374,1.0000|0.6472|1.0000|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,77897_I0T29.png,I0T29,IOT29,False,1,0.9301706910133362,1.0000|0.6509|1.0000|1.0000|1.0000,True,False,True,True,True
normal_denoised,normal,normal_M6_denoised,M6,train_015,18289_BRY0N.png,BRY0N,BRYON,False,1,0.9302302122116088,1.0000|1.0000|1.0000|0.6512|1.0000,True,True,True,False,True
normal_denoised,normal,normal_M7_denoised,M7,train_008,60399_J2SZ2.png,J2SZ2,MM4J4,False,5,0.5695631086826325,0.9996|0.4120|0.5691|0.3919|0.4752,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,32597_SS0J2.png,SS0J2,W4WW4,False,5,0.623313558101654,0.5778|0.9052|0.4937|0.5134|0.6265,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,12493_5203S.png,5203S,WJG44,False,5,0.6347017407417297,0.8357|0.3718|0.7921|0.5392|0.6347,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,45789_TSZM0.png,TSZM0,I42WG,False,5,0.6461231291294098,0.8196|0.3150|0.5606|1.0000|0.5354,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,48594_EQ7Q7.png,EQ7Q7,4WNLJ,False,5,0.657963502407074,0.5827|0.4889|0.7556|0.6828|0.7798,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,62787_0I0IE.png,0I0IE,MWGJW,False,5,0.658946305513382,0.5672|0.9889|0.5331|0.4787|0.7268,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,59489_RZNIU.png,RZNIU,MKWWL,False,5,0.6611946165561676,0.4512|0.4430|1.0000|1.0000|0.4118,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,9199_EDX23.png,EDX23,MUWWG,False,5,0.6626084923744202,0.4653|0.3696|1.0000|0.9932|0.4850,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,77185_I75CE.png,I75CE,LJ4L4,False,5,0.6754721879959107,0.6972|0.6260|0.5856|0.5441|0.9245,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,92492_VEZ31.png,VEZ31,WLJ5W,False,5,0.6769661575555801,0.8918|0.6047|0.9970|0.2452|0.6460,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,47490_91X2E.png,91X2E,JVAMW,False,5,0.6784676551818848,0.5999|0.4787|0.6872|0.6742|0.9524,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,71991_Q2617.png,Q2617,WJGM4,False,5,0.6797666907310486,0.7626|0.7109|0.6011|0.7493|0.5750,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,9999_D3DI6.png,D3DI6,WW4WW,False,5,0.6846618115901947,0.5733|0.9968|0.4956|0.8517|0.5059,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,65094_2TTY9.png,2TTY9,3MWKW,False,5,0.6879844188690185,0.8292|0.7990|0.5016|0.3101|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,33590_SIQE9.png,SIQE9,3MMLW,False,5,0.691116464138031,0.4490|0.5501|0.6202|0.8363|0.9999,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,28899_YZ3JS.png,YZ3JS,NN4L4,False,5,0.6936851143836975,0.5669|0.4041|0.9589|0.7330|0.8055,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,31498_S0S35.png,S0S35,3U4J3,False,5,0.6964774906635285,0.6759|0.9974|0.4604|0.5802|0.7686,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,69087_K2507.png,K2507,WL4MW,False,5,0.6965488255023956,1.0000|0.5114|0.4142|0.7152|0.8420,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,11192_IDD12.png,IDD12,L0WM4,False,5,0.6971837282180786,0.4967|0.4451|0.9267|0.7360|0.8814,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,47191_SLISD.png,SLISD,MJWW4,False,5,0.6992335379123688,0.3088|0.3147|0.9843|0.9999|0.8886,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,88394_6EGTQ.png,6EGTQ,WW4WW,False,5,0.7011372983455658,0.9787|0.3554|0.5417|0.9981|0.6318,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,65296_T035A.png,T035A,WGW4W,False,5,0.7025213778018952,0.5259|0.5540|0.4537|0.9996|0.9794,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,52686_BC7TJ.png,BC7TJ,WLL74,False,5,0.7029796123504639,1.0000|0.4548|0.9999|0.7031|0.3571,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,80793_2RT7L.png,2RT7L,WWWMU,False,5,0.7032744884490967,0.6872|1.0000|1.0000|0.4576|0.3715,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,62999_5ZT1S.png,5ZT1S,JXVW4,False,5,0.7035187423229218,0.5278|0.4213|0.5692|0.9999|0.9994,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,20091_HHU32.png,HHU32,MWGW4,False,5,0.7056171417236328,0.9821|0.6800|0.9919|0.5649|0.3091,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,82489_8JLZQ.png,8JLZQ,WW4IW,False,5,0.7060305774211884,0.7356|0.7901|0.8806|0.3718|0.7520,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,75192_QY6UD.png,QY6UD,MWWWM,False,5,0.7078030705451965,0.5003|0.4345|0.9998|1.0000|0.6044,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,12395_7AS2U.png,7AS2U,W42WM,False,5,0.7079023122787476,0.7382|0.9987|0.9967|0.3835|0.4224,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,15489_T48SK.png,T48SK,WW6GW,False,5,0.708001559972763,0.9984|0.5653|0.3380|0.6383|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,7996_EGTQ7.png,EGTQ7,JWJUV,False,5,0.7105773568153382,0.6159|1.0000|0.8180|0.7137|0.4052,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,21489_UZHQD.png,UZHQD,LWWGW,False,5,0.7111773371696473,0.9863|0.4452|1.0000|0.4352|0.6892,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,91588_AXXDM.png,AXXDM,444WW,False,5,0.7123186886310577,0.5609|0.6593|0.9991|0.3423|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,53187_U8QID.png,U8QID,M44UW,False,5,0.7128908514976502,0.6139|0.7337|0.6395|0.5776|0.9997,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,1896_T5BXO.png,T5BXO,4GWWG,False,5,0.7136374652385712,0.3783|0.3542|0.9997|1.0000|0.8359,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,46893_OGSQN.png,OGSQN,GWWUW,False,5,0.7150346398353576,0.7711|0.8653|0.4829|0.4558|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,15092_CFIR7.png,CFIR7,WWJWW,False,5,0.7175562739372253,0.6994|0.5223|0.3779|1.0000|0.9882,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,53887_FB7XI.png,FB7XI,AWWA4,False,5,0.7189531683921814,0.8305|0.9999|0.5671|0.6224|0.5749,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,87388_067Q6.png,067Q6,WWWGW,False,5,0.7219012081623077,0.9979|0.9180|0.4476|0.5534|0.6926,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,91086_BLO5S.png,BLO5S,WJWJ4,False,5,0.7234652280807495,0.5114|0.5900|0.6699|0.8905|0.9556,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,12188_492TA.png,492TA,MW42W,False,5,0.7235939860343933,0.3069|0.9963|0.3659|0.9488|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,9796_YCPZ0.png,YCPZ0,WLLWL,False,5,0.7237339317798615,0.8679|0.9984|0.3349|0.7092|0.7083,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,95888_OQYEU.png,OQYEU,W4WHM,False,5,0.7239837646484375,0.9236|0.5249|0.9505|0.6172|0.6037,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,38489_1U5TA.png,1U5TA,W44NW,False,5,0.7243829429149627,0.5295|0.3891|0.9954|0.7085|0.9994,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,76399_X37B7.png,X37B7,WGMWM,False,5,0.7245934963226318,0.9998|0.4128|0.7529|1.0000|0.4574,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,36199_75G5U.png,75G5U,WWWGG,False,5,0.7249780118465423,1.0000|0.3896|0.9991|0.7466|0.4895,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,5686_M5X2T.png,M5X2T,6WWJW,False,5,0.7250667750835419,0.3864|0.7887|0.7840|0.6671|0.9992,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,94295_CIQ1Q.png,CIQ1Q,LJ42A,False,5,0.7263222575187683,0.6932|1.0000|0.9892|0.3770|0.5722,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,35685_NQP38.png,NQP38,WG4W4,False,5,0.7267984032630921,0.9528|0.6052|0.5340|0.5428|0.9992,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,50596_ZP53R.png,ZP53R,LWJWW,False,5,0.7268520295619965,0.8545|0.4988|0.2881|1.0000|0.9929,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,44892_VUYG1.png,VUYG1,W4HWJ,False,5,0.7268844485282898,1.0000|0.4932|0.5884|0.9704|0.5824,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,7491_KD65J.png,KD65J,W6GW4,False,5,0.7280515909194947,0.7831|0.4773|0.5638|0.8797|0.9364,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,27898_OI8TY.png,OI8TY,LMWW5,False,5,0.7285426020622253,0.6288|0.6001|0.8857|0.9550|0.5731,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,16988_0CQ7U.png,0CQ7U,W4444,False,5,0.7292418360710144,0.9968|0.6854|0.9963|0.4610|0.5067,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,3992_T2ZRM.png,T2ZRM,AJUWW,False,5,0.7296306610107421,0.4994|0.9569|0.5348|0.6570|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,60191_OVBG5.png,OVBG5,WWW4J,False,5,0.7300332069396973,0.9966|1.0000|0.5144|0.5986|0.5406,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,36996_ILZSR.png,ILZSR,44OWW,False,5,0.73102707862854,0.5600|0.5367|0.5855|0.9729|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,57897_70778.png,70778,S61WW,False,5,0.732944542169571,0.3585|0.6030|0.7502|1.0000|0.9530,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,53798_SO12N.png,SO12N,WGMMW,False,5,0.7341828107833862,0.9902|0.5086|0.5820|0.5901|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,99392_8TZXC.png,8TZXC,WW4W4,False,5,0.7343671500682831,0.9795|0.7625|0.2867|0.9984|0.6448,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,96289_ZEZDX.png,ZEZDX,LAJM4,False,5,0.7351289808750152,0.7873|0.9999|0.4757|0.4133|0.9995,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,91393_D7YX6.png,D7YX6,LMW44,False,5,0.7355669856071472,0.5190|0.5089|0.9644|1.0000|0.6856,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,74192_T8G61.png,T8G61,KWWWM,False,5,0.73606436252594,0.5334|1.0000|0.6329|0.9987|0.5153,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,11097_V9L2R.png,V9L2R,WW4LW,False,5,0.7390167236328125,1.0000|0.6300|0.5545|0.5106|1.0000,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,38892_PZ37F.png,PZ37F,WJ4W4,False,5,0.7395078659057617,1.0000|0.5012|0.7851|0.7715|0.6398,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,88699_L6I3U.png,L6I3U,44JJW,False,5,0.739627993106842,0.9753|0.5489|0.9795|0.6522|0.5423,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,98499_ZI32G.png,ZI32G,4MWW6,False,5,0.7400458455085754,0.5153|0.6704|0.9817|0.9899|0.5430,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,48892_6OMUV.png,6OMUV,MWWWM,False,5,0.740267139673233,0.4168|0.3602|1.0000|0.9376|0.9868,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,9691_TU2QQ.png,TU2QQ,W4WMW,False,5,0.7404832005500793,1.0000|0.6948|0.9564|0.5495|0.5017,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,48387_D8LQ7.png,D8LQ7,MWWLM,False,5,0.7408107578754425,0.6244|0.9967|0.9413|0.6572|0.4845,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,27491_Q5Z9C.png,Q5Z9C,GW4W4,False,5,0.741196084022522,0.3568|0.9657|0.5257|1.0000|0.8577,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,84886_DG8VY.png,DG8VY,WW6WW,False,5,0.7415169417858124,0.3101|0.5413|0.8873|0.9952|0.9737,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,73698_0ZEB2.png,0ZEB2,WM2W4,False,5,0.7419045627117157,0.7958|0.3481|0.5890|1.0000|0.9767,False,False,False,False,False
normal_denoised,normal,normal_M7_denoised,M7,train_008,8791_UQU0L.png,UQU0L,G4WW4,False,5,0.7426607728004455,0.5026|0.5759|0.9999|1.0000|0.6350,False,False,False,False,False
